-76.51918,39.15978,"Wendy's-Pasadena,MD","8457 Fort Smallwood Rd, Pasadena,MD, (410) 255-0909"
-76.44463,39.40471,"Wendy's-Perry Hall,MD","5001 Honeygo Center Dr, Perry Hall,MD, (410) 529-0662"
-76.58947,38.54049,"Wendy's-Prince Frederick,MD","170 Solomons Island Rd N, Prince Frederick,MD, (410) 535-9609"
-76.77912,39.36152,"Wendy's-Randallstown, MD ","8610 Liberty Rd, Randallstown,MD, (410) 922-8842"
-76.81341,39.44626,"Wendy's-Reisterstown,MD","11818 Reisterstown Rd, Reisterstown,MD, (410) 526-3800"
-76.91981,38.96207,"Wendy's-Riverdale,MD","6210 Kenilworth Ave, Riverdale,MD, (301) 927-4736"
-77.10307,39.04692,"Wendy's-Rockville,MD","5001 Nicholson Ln, Rockville,MD, (301) 230-1348"
-77.13859,39.07677,"Wendy's-Rockville,MD","808 Rockville Pike, Rockville,MD, (301) 424-5688"
-76.48886,39.33788,"Wendy's-Rosedale,MD","8669 Philadelphia Rd, Rosedale,MD, (410) 687-9386"
-75.54159,38.36635,"Wendy's-Salisbury,MD","403 Punkin Ct, Salisbury,MD, (410) 749-9614"
-75.60201,38.34832,"Wendy's-Salisbury,MD","1101 S Salisbury Blvd, Salisbury,MD, (410) 543-8666"
-75.56631,38.41672,"Wendy's-Salisbury,MD","2710 N Salisbury Blvd, Salisbury,MD, (410) 749-7236"
-76.54928,39.08094,"Wendy's-Severna Park,MD","498 Ritchie Hwy, Severna Park,MD, (410) 384-7991"
-77.07666,39.08428,"Wendy's-Silver Spring,MD","14012 Connecticut Ave, Silver Spring,MD, (301) 871-5580"
-76.94733,39.08223,"Wendy's-Silver Spring,MD","13804 Outlet Dr, Silver Spring,MD, (301) 890-8111"
-76.93259,39.3987,"Wendy's-Sykesville,MD","6400 Ridge Rd, Sykesville,MD, (410) 781-6757"
-76.99544,38.97386,"Wendy's-Takoma Park,MD","6823 New Hampshire Ave, Takoma Park,MD, (301) 270-3434"
-76.94897,38.84309,"Wendy's-Temple Hills,MD","3636 Branch Ave, Temple Hills,MD, (301) 423-5227"
-76.90836,38.80265,"Wendy's-Temple Hills,MD","6335 Allentown Rd, Temple Hills,MD, (301) 449-7696"
-77.42144,39.61626,"Wendy's-Thurmont,MD","303 Tippin Dr, Thurmont,MD, (301) 293-6641"
-76.56673,39.39677,"Wendy's-Towson,MD","1608 E Joppa Rd, Towson,MD, (410) 337-2657"
-76.73932,38.81784,"Wendy's-Upper Marlboro,MD","15400 Chrysler Dr, Upper Marlboro,MD, (301) 574-3921"
-76.79164,38.89941,"Wendy's-Upper Marlboro,MD","8 Watkins Park Dr, Upper Marlboro,MD, (301) 249-3928"
-77.01286,38.65921,"Wendy's-Waldorf,MD","7099 Berry Rd, Waldorf,MD, (301) 283-5240"
-76.90025,38.62048,"Wendy's-Waldorf,MD","3355 Leonardtown Rd, Waldorf,MD, (301) 645-5037"
-76.9066,38.63061,"Wendy's-Waldorf,MD","3005 Crain Hwy, Waldorf,MD, (301) 843-4725"
-76.98253,39.57541,"Wendy's-Westminster,MD","375 N Center St, Westminster,MD, (410) 876-0881"
-76.75912,39.3238,"Wendy's-Windsor Mill,MD","2351 N Rolling Rd, Windsor Mill,MD, (443) 436-5737"
-70.49664,43.47771,"Wendy's-Biddeford,ME","515 Alfred St, Biddeford,ME, (207) 283-3426"
-70.23303,43.7187,"Wendy's-Falmouth,ME","206 Route 1, Falmouth,ME, (207) 781-3388"
-70.1926,44.07934,"Wendy's-Lewiston,ME","1103 Lisbon St, Lewiston,ME, (207) 782-8450"
-70.43426,43.50993,"Wendy's-Saco,ME","528 Main St, Saco,ME, (207) 282-9921"
-70.74909,43.41541,"Wendy's-Sanford,ME ","1340 Main St, Sanford,ME, (207) 490-5975"
-70.3372,43.63485,"Wendy's-South Portland,MA","364 Maine Mall Rd, South Portland,ME, (207) 772-7656"
-70.25414,43.63586,"Wendy's-South Portland,MA","50 Market St, South Portland,ME, (207) 799-8747"
-84.07204,41.90553,"Wendy's-Adrian,MI ","4412 W Maumee St, Adrian,MI, (517) 266-8827"
-83.19734,42.25654,"Wendy's-Allen Park,MI ","14570 Southfield Rd, Allen Park,MI, (313) 388-7317"
-84.6668,43.39297,"Wendy's-Alma,MI ","1495 Wright Ave, Alma,MI, (989) 463-8411"
-83.444676,45.071708,"Wendy's-Alpena,MI","1036 W Chisholm St, Alpena,MI, (989) 356-6668"
-83.83771,42.28817,"Wendy's-Ann Arbor,MI ","5445 Jackson Rd, Ann Arbor,MI, (734) 665-6702"
-83.74071,42.27545,"Wendy's-Ann Arbor,MI ","530 S State St, Ann Arbor,MI, (734) 662-4051"
-83.7382,42.27866,"Wendy's-Ann Arbor,MI ","911 N University Ave, Ann Arbor,MI, (734) 998-0509"
-83.7347,42.24234,"Wendy's-Ann Arbor,MI ","3100 Boardwalk St, Ann Arbor,MI, (734) 996-0547"
-83.72721,42.29848,"Wendy's-Ann Arbor,MI ","1655 Plymouth Rd, Ann Arbor,MI, (734) 663-1655"
-83.00098,43.82029,"Wendy's-Bad Axe,MI ","787 N Van Dyke Rd, Bad Axe,MI, (989) 269-6984"
-85.21712,42.2978,"Wendy's-Battle Creek,MI ","929 Columbia Ave W, Battle Creek,MI, (269) 964-4912"
-85.1907,42.26104,"Wendy's-Battle Creek,MI ","5335 Beckley Rd, Battle Creek,MI, (269) 979-1464"
-85.48379,43.6915,"Wendy's-Big Rapids,MI ","614 S State St, Big Rapids,MI, (231) 796-4629"
-83.78194,43.24731,"Wendy's-Birch Run,MI ","12150 Market Place Dr, Birch Run,MI, (989) 624-1022"
-83.68449,42.97419,"Wendy's-Burton,MI ","1230 E Bristol Rd, Burton,MI, (810) 760-0034"
-85.406437,44.273726,"Wendy's-Cadillac,MI","1570 N Mitchell St, Cadillac,MI, (231) 775-5204"
-83.40553,43.48206,"Wendy's-Caro,MI ","847 S State St, Caro,MI, (989) 673-0600"
-85.57119,43.22163,"Wendy's-Cedar Springs,MI ","14099 White Creek Ave NE, Cedar Springs,MI, (616) 696-4757"
-84.76822,43.84174,"Wendy's-Clare,MI ","10332 S Clare Ave, Clare,MI, (989) 386-3311"
-83.14689,42.54609,"Wendy's-Clawson,MI ","1421 N Main St, Clawson,MI, (248) 435-2270"
-85.68988,43.0719,"Wendy's-Comstock Park,MI ","5960 Alpine Ave NW, Comstock Park,MI, (616) 647-2182"
-85.65517,43.04833,"Wendy's-Comstock Park,MI ","4690 W River Dr Ne, Comstock Park,MI, (616) 785-3990"
-83.51804,43.03467,"Wendy's-Davison,MI ","102 W Flint St, Davison,MI, (810) 658-7324"
-83.14223,42.44609,"Wendy's-Detroit,MI ","6333 W 8 Mile Rd, Detroit,MI, (313) 345-2141"
-83.13976,42.39146,"Wendy's-Detroit,MI ","14001 Livernois Ave, Detroit,MI, (313) 935-6271"
-83.05783,42.35131,"Wendy's-Detroit,MI ","3990 John R St, Detroit,MI, (313) 832-7676"
-83.01517,42.37804,"Wendy's-Detroit,MI ","7850 Gratiot Ave, Detroit,MI, (313) 921-1755"
-83.0062,42.34531,"Wendy's-Detroit,MI ","6601 E Jefferson Ave, Detroit,MI, (313) 259-0109"
-82.98912,42.41767,"Wendy's-Detroit,MI ","12550 Gratiot Ave, Detroit,MI, (313) 372-6505"
-82.9738,42.38846,"Wendy's-Detroit,MI ","4749 Conner St, Detroit,MI, (313) 822-3519"
-82.94843,42.37119,"Wendy's-Detroit,MI ","13337 E Jefferson Ave, Detroit,MI, (313) 821-2646"
-82.93745,42.41602,"Wendy's-Detroit,MI ","17010 Harper Ave, Detroit,MI, (313) 343-9165"
-84.6499,42.68301,"Wendy's-Dimondale,MI ","9809 Davis Hwy, Dimondale,MI, (517) 322-0249"
-83.99606,42.92517,"Wendy's-Durand,MI ","8581 E Lansing Rd, Durand,MI, (989) 288-5188"
-87.07976,45.74588,"Wendy's-Escanaba,MI ","112 N Lincoln Rd, Escanaba,MI, (906) 789-5681"
-83.85306,43.59529,"Wendy's-Essexville,MI ","2640 Center Ave, Essexville,MI, (989) 893-2228"
-83.13349,42.45863,"Wendy's-Ferndale,MI ","22555 Woodward Ave, Ferndale,MI, (248) 546-0261"
-83.76575,43.00207,"Wendy's-Flint,MI ","4314 Corunna Rd, Flint,MI, (810) 732-4818"
-83.69534,42.94426,"Wendy's-Flint,MI ","1090 W Hill Rd, Flint,MI, (810) 235-0522"
-83.63244,42.92953,"Wendy's-Grand Blanc,MI ","11333 S Saginaw St, Grand Blanc,MI, (810) 695-0485"
-86.22038,43.06391,"Wendy's-Grand Haven,MI ","320 N Beacon Blvd, Grand Haven,MI, (616) 842-1880"
-85.76458,42.97218,"Wendy's-Grand Rapids,MI ","3922 Lake Michigan Dr NW, Grand Rapids,MI, (616) 735-0781"
-85.68857,43.00542,"Wendy's-Grand Rapids,MI ","2315 Alpine Ave NW, Grand Rapids,MI, (616) 363-0400"
-85.66513,42.89443,"Wendy's-Grand Rapids,MI ","3850 Division Ave S, Grand Rapids,MI, (616) 531-1760"
-85.64318,42.97001,"Wendy's-Grand Rapids,MI ","1061 Michigan St NE, Grand Rapids,MI, (616) 454-0186"
-85.63313,43.02235,"Wendy's-Grand Rapids,MI ","3301 Plainfield Ave NE, Grand Rapids,MI, (616) 361-1411"
-85.59053,42.99684,"Wendy's-Grand Rapids,MI ","1975 E Beltline Ave NE, Grand Rapids,MI, (616) 361-7251"
-85.57985,43.05466,"Wendy's-Grand Rapids,MI ","5070 E Beltline Ave NE, Grand Rapids,MI, (616) 988-5061"
-85.57043,42.91254,"Wendy's-Grand Rapids,MI ","3921 28th St Se, Grand Rapids,MI, (616) 942-7131"
-85.77081,42.90699,"Wendy's-Grandville,MI ","4343 Chicago Dr SW, Grandville,MI, (616) 531-8696"
-85.25301,43.19033,"Wendy's-Greenville,MI ","1010 N Lafayette St, Greenville,MI, (616) 754-5291"
-82.91116,42.41509,"Wendy's-Grosse Pointe Farms,MI ","18800 Mack Ave, Grosse Pointe Farms,MI, (313) 640-1399"
-83.05933,42.39912,"Wendy's-Hamtramck,MI ","10301 Joseph Campau St, Hamtramck,MI, (313) 873-1233"
-83.09593,42.40392,"Wendy's-Highland Park,MI ","13525 Woodward Ave, Highland Park,MI, (313) 865-8440"
-83.50194,42.83146,"Wendy's-Holly,MI ","4045 Grange Hall Rd, Holly,MI, (248) 634-4587"
-83.07153,43.00808,"Wendy's-Imlay City,MI ","1952 S Cedar St, Imlay City,MI, (810) 724-2443"
-85.768335,44.659169,"Wendy's-Interlochen,MI","9556 US Hwy 31 S, Interlochen,MI, (231) 275-3350"
-85.07473,42.94961,"Wendy's-Ionia,MI ","2620 S State Rd, Ionia,MI, (616) 527-2611"
-84.58933,43.29165,"Wendy's-Ithaca,MI ","1344 E Center St, Ithaca,MI, (989) 875-7339"
-85.83643,42.88753,"Wendy's-Jenison,MI ","2215 Port Sheldon St, Jenison,MI, (616) 662-3394"
-85.67756,42.24306,"Wendy's-Kalamazoo,MI ","5128 S 9th St, Kalamazoo,MI, (269) 353-3058"
-85.62288,42.28125,"Wendy's-Kalamazoo,MI ","2730 W Michigan Ave, Kalamazoo,MI, (269) 342-5184"
-85.56855,42.26307,"Wendy's-Kalamazoo,MI ","2814 Portage St, Kalamazoo,MI, (269) 343-3347"
-85.53185,42.2506,"Wendy's-Kalamazoo,MI ","3805 Covington Rd, Kalamazoo,MI, (269) 373-4675"
-85.5172,42.32557,"Wendy's-Kalamazoo,MI ","5796 Gull Rd, Kalamazoo,MI, (269) 382-4051"
-82.53728,42.98573,"Wendy's-Kimball,MI ","2770 Wadhams Rd, Kimball,MI, (810) 982-2647"
-83.2394,42.77866,"Wendy's-Lake Orion,MI ","388 S Broadway St, Lake Orion,MI, (248) 814-0893"
-83.62666,41.74902,"Wendy's-Lambertville,MI ","3367 Sterns Rd, Lambertville,MI, (734) 854-2626"
-84.60335,42.74125,"Wendy's-Lansing,MI ","3920 W Saginaw Hwy, Lansing,MI, (517) 321-5270"
-84.59248,42.66157,"Wendy's-Lansing,MI ","2727 Eaton Rapids Rd, Lansing,MI, (517) 394-7851"
-84.56746,42.69564,"Wendy's-Lansing,MI ","3621 S Martin L King Jr Blvd, Lansing,MI, (517) 887-0407"
-84.54582,42.72986,"Wendy's-Lansing,MI ","413 S Cedar St, Lansing,MI, (517) 484-5776"
-84.53836,42.66094,"Wendy's-Lansing,MI ","6620 S Cedar St, Lansing,MI, (517) 394-1341"
-84.50834,42.73949,"Wendy's-Lansing,MI ","529 N Clippert St, Lansing,MI, (517) 333-5294"
-83.31916,43.04656,"Wendy's-Lapeer,MI ","436 S Main St, Lapeer,MI, (810) 664-1641"
-83.16901,42.25957,"Wendy's-Lincoln Park,MI ","1055 Fort St, Lincoln Park,MI, (313) 383-3670"
-86.410137,43.955777,"Wendy's-Ludington,MI","5189 W US 10, Ludington,MI, (231) 843-1413"
-82.87835,42.63001,"Wendy's-Macomb,MI ","22929 Hall Rd, Macomb,MI, (586) 948-4110"
-86.311677,44.227448,"Wendy's-Manistee,MI","1492 US 31, Manistee,MI, (231) 723-2363"
-87.44058,46.54942,"Wendy's-Marquette,MI ","US Highway 41, Marquette,MI, (906) 228-3663"
-84.45296,42.58594,"Wendy's-Mason,MI ","439 Cedar St, Mason,MI, (517) 676-2987"
-84.21535,43.61576,"Wendy's-Midland,MI ","1612 S Saginaw Rd, Midland,MI, (989) 835-2880"
-84.76746,43.58639,"Wendy's-Mt Pleasant,MI ","1619 S Mission St, Mt Pleasant,MI, (989) 773-2524"
-84.76608,43.61181,"Wendy's-Mt Pleasant,MI ","1006 E Pickard St, Mt Pleasant,MI, (989) 775-3175"
-86.2633,43.1975,"Wendy's-Muskegon,MI ","3035 Henry St, Muskegon,MI, (231) 739-7997"
-86.22317,43.28442,"Wendy's-Muskegon,MI ","1756 N Getty St, Muskegon,MI, (231) 744-9380"
-86.2002,43.2054,"Wendy's-Muskegon,MI ","1865 E Sherman Blvd, Muskegon,MI, (231) 830-9995"
-86.19241,43.23421,"Wendy's-Muskegon,MI ","2071 E Apple Ave, Muskegon,MI, (231) 773-6252"
-86.73054,41.77179,"Wendy's-New Buffalo,MI","11449 Obrien Ct, New Buffalo,MI, (616) 469-3367"
-85.79728,43.40802,"Wendy's-Newaygo,MI ","250 W Pine Lake Dr, Newaygo,MI, (231) 652-3391"
-86.24812,41.81213,"Wendy's-Niles,MI ","1411 S 11th St, Niles,MI, (269) 683-2749"
-84.4179,42.72237,"Wendy's-Okemos,MI ","4850 Marsh Rd, Okemos,MI, (517) 349-1189"
-85.89138,42.21259,"Wendy's-Paw Paw,MI ","828 S Kalamazoo St, Paw Paw,MI, (269) 657-4964"
-84.972955,45.370275,"Wendy's-Petoskey,MI","822 Charlevoix Ave, Petoskey,MI, (231) 348-5907"
-85.65988,42.44991,"Wendy's-Plainwell,MI ","1185 M 89, Plainwell,MI, (269) 685-1472"
-82.43991,43.00154,"Wendy's-Port Huron,MI ","1700 Hancock St, Port Huron,MI, (810) 982-0688"
-85.5895,42.23216,"Wendy's-Portage,MI ","5830 S Westnedge Ave, Portage,MI, (269) 345-4794"
-84.88182,42.85642,"Wendy's-Portland,MI ","9736 E Grand River Ave, Portland,MI, (517) 647-4273"
-83.14187,42.48988,"Wendy's-Royal Oak,MI ","305 E 11 Mile Rd, Royal Oak,MI, (248) 547-5799"
-84.03455,43.41401,"Wendy's-Saginaw,MI ","350 Saint Andrews Rd # 130, Saginaw,MI, (989) 790-3413"
-84.00543,43.43674,"Wendy's-Saginaw,MI ","4525 State St, Saginaw,MI, (989) 799-2420"
-83.97549,43.46933,"Wendy's-Saginaw,MI ","4305 Bay Rd, Saginaw,MI, (989) 792-3252"
-83.89509,43.4507,"Wendy's-Saginaw,MI ","3475 E Washington Rd, Saginaw,MI, (989) 752-6860"
-83.76618,42.17339,"Wendy's-Saline,MI ","760 E Michigan Ave, Saline,MI, (734) 944-0044"
-84.374822,46.46266,"Wendy's-Sault Ste Marie,MI","4201 I 75 Business Spur, Sault Ste Marie,MI, (906) 635-1941"
-83.28542,42.50259,"Wendy's-Southfield,MI ","29177 Telegraph Rd, Southfield,MI, (248) 352-4474"
-83.27879,42.46016,"Wendy's-Southfield,MI ","23339 Telegraph Rd, Southfield,MI, (248) 353-2229"
-83.24284,42.47284,"Wendy's-Southfield,MI ","24999 Northwestern Hwy, Southfield,MI, (248) 304-1937"
-83.24076,42.44405,"Wendy's-Southfield,MI ","20066 W 8 Mile Rd, Southfield,MI, (248) 354-6166"
-83.20313,42.50335,"Wendy's-Southfield,MI ","29069 Greenfield Rd, Southfield,MI, (248) 552-0378"
-83.20109,42.45512,"Wendy's-Southfield,MI ","22111 Greenfield Rd, Southfield,MI, (248) 557-1315"
-85.4284,41.79242,"Wendy's-Sturgis,MI","601 S Centerville Rd, Sturgis,MI, (616) 651-6657"
-83.81133,42.96558,"Wendy's-Swartz Creek,MI ","4220 Elms Rd, Swartz Creek,MI, (810) 630-1245"
-83.96433,42.00658,"Wendy's-Tecumseh,MI ","1301 W Chicago Blvd, Tecumseh,MI, (517) 423-5644"
-85.65173,41.93856,"Wendy's-Three Rivers,MI ","233 N US Highway 131, Three Rivers,MI, (269) 278-7105"
-85.637686,44.746415,"Wendy's-Traverse City,MI","1445 S Division St, Traverse City,MI, (231) 941-8182"
-85.538144,44.745451,"Wendy's-Traverse City,MI","1924 N Shore Drive N, Traverse City,MI, (231) 938-9100"
-83.01304,42.78394,"Wendy's-Washington,MI ","66650 Van Dyke Rd, Washington,MI, (586) 752-3277"
-85.70527,42.91351,"Wendy's-Wyoming,MI ","1600 28th St SW, Wyoming,MI, (616) 249-3133"
-83.68005,42.23043,"Wendy's-Ypsilanti,MI ","4020 Carpenter Rd, Ypsilanti,MI, (734) 971-0027"
-83.65435,42.24961,"Wendy's-Ypsilanti,MI ","2735 Washtenaw Rd, Ypsilanti,MI, (734) 434-9533"
-83.62389,42.24572,"Wendy's-Ypsilanti,MI ","850 W Cross St, Ypsilanti,MI, (734) 482-1507"
-93.36131,43.65036,"Wendy's-Albert Lea,MN ","703 E Main St, Albert Lea,MN, (507) 377-2704"
-95.38531,45.84702,"Wendy's-Alexandria,MN ","607 Twin Blvd, Alexandria,MN, (320) 759-1900"
-93.38834,45.22708,"Wendy's-Anoka,MN ","480 Industry Ave, Anoka,MN, (763) 576-8108"
-92.99218,43.68483,"Wendy's-Austin,MN ","1401 18th Ave NW, Austin,MN, (507) 434-4183"
-93.32189,45.05555,"Wendy's-Brooklyn Center,MN ","5545 Xerxes Ave N, Brooklyn Center,MN, (763) 566-7803"
-93.38977,45.15963,"Wendy's-Champlin,MN ","11406 Marketplace Dr N, Champlin,MN, (763) 433-8371"
-93.53796,44.86177,"Wendy's-Chanhassen,MN ","7820 Market Blvd, Chanhassen,MN, (952) 975-9509"
-92.4569,46.70158,"Wendy's-Cloquet,MN","1304 Highway 33 S, Cloquet,MN, (218) 879-8365"
-93.3576,45.20688,"Wendy's-Coon Rapids,MN ","12999 Round Lake Blvd NW, Coon Rapids,MN, (763) 421-0002"
-93.26641,45.12978,"Wendy's-Coon Rapids,MN ","8780 University Ave NW, Coon Rapids,MN, (763) 786-8826"
-92.92906,44.81577,"Wendy's-Cottage Grove,MN ","8639 E Point Douglas Rd S, Cottage Grove,MN, (651) 458-1985"
-92.16342,46.80772,"Wendy's-Duluth,MN ","1720 Miller Trunk Hwy, Duluth,MN, (218) 723-1629"
-92.06738,46.80556,"Wendy's-Duluth,MN ","2220 London Rd, Duluth,MN, (218) 724-6780"
-93.16768,44.82378,"Wendy's-Eagan,MN ","3655 Pilot Knob Rd, Eagan,MN, (651) 452-2201"
-94.44761,43.67094,"Wendy's-Fairmont,MN ","2000 N State St, Fairmont,MN, (507) 235-3494"
-93.96584,44.16688,"Wendy's-Mankato,MN ","1545 E Madison Ave, Mankato,MN, (507) 625-1888"
-93.45334,45.10599,"Wendy's-Maple Grove,MN ","13645 83rd Way N, Maple Grove,MN, (763) 420-6255"
-93.01883,45.03578,"Wendy's-Maplewood,MN ","1975 County Road D E, Maplewood,MN, (651) 779-9622"
-93.46273,45.011,"Wendy's-Minneapolis,MN ","14370 28th Pl N, Minneapolis,MN, (763) 519-1258"
-93.37474,45.08204,"Wendy's-Minneapolis,MN ","7007 Lakeland Ave N, Minneapolis,MN, (763) 566-5744"
-93.28492,44.99913,"Wendy's-Minneapolis,MN ","421 W Broadway Ave, Minneapolis,MN, (612) 522-3221"
-93.28172,44.94834,"Wendy's-Minneapolis,MN ","221 W Lake St, Minneapolis,MN, (612) 822-8802"
-93.27148,44.96269,"Wendy's-Minneapolis,MN ","325 E Franklin Ave, Minneapolis,MN, (612) 871-8485"
-93.23474,44.94983,"Wendy's-Minneapolis,MN ","2931 26th Ave S, Minneapolis,MN, (612) 722-6403"
-93.21147,45.00121,"Wendy's-Minneapolis,MN ","1251 Industrial Blvd NE, Minneapolis,MN, (612) 379-2250"
-93.24956,44.13887,"Wendy's-Owatonna,MN ","2290 NW 46th St, Owatonna,MN, (507) 451-7403"
-93.55498,45.19951,"Wendy's-Rogers,MN ","21601 S Diamond Lake Rd, Rogers,MN, (763) 428-9935"
-93.17937,45.01192,"Wendy's-Roseville,MN ","1899 Perimeter Rd, Roseville,MN, (651) 636-3545"
-93.17558,44.95559,"Wendy's-St Paul,MN ","1780 University Ave W, St Paul,MN, (651) 647-0751"
-93.090593,44.978295,"Wendy's-St Paul,MN ","255 Maryland Ave E, St Paul,MN, (651) 487-2523"
-93.02351,44.94967,"Wendy's-St Paul,MN ","1825 Suburban Ave, St Paul,MN, (651) 739-1924"
-92.93629,44.94156,"Wendy's-St Paul,MN ","8376 Tamarack Vlg, St Paul,MN, (651) 702-0588"
-92.81174,45.03618,"Wendy's-Stillwater,MN ","14560 60th St N, Stillwater,MN, (651) 430-2447"
-93.06251,45.0502,"Wendy's-Vadnais Heights,MN ","940 County Road E E, Vadnais Heights,MN, (651) 765-1333"
-90.37148,38.44709,"Wendy's-Arnold,MO","900 Jeffco Blvd, Arnold,MO, (636) 282-7743"
-90.58377,38.5925,"Wendy's-Ballwin,MO","15836 Manchester Rd, Ballwin,MO, (636) 256-8390"
-94.49451,38.8127,"Wendy's-Belton,MO ","2011 W Foxwood Dr, Belton,MO, (816) 322-6103"
-94.01569,40.26526,"Wendy's-Bethany,MO ","3805 Miller St, Bethany,MO, (660) 425-6888"
-94.27209,39.02055,"Wendy's-Blue Springs,MO ","310 NW State Route 7, Blue Springs,MO, (816) 229-7962"
-93.40141,37.59059,"Wendy's-Bolivar,MO ","2480 S Springfield Ave, Bolivar,MO, (417) 777-5541"
-94.2155,39.75495,"Wendy's-Cameron,MO ","1522 Bob Griffin Rd, Cameron,MO, (816) 632-6199"
-89.55196,37.30585,"Wendy's-Cape Girardeau,MO","35 S Kingshighway, Cape Girardeau,MO, (573) 334-0191"
-93.74932,38.36636,"Wendy's-Clinton,MO","1701 E Ohio St, Clinton,MO, (660) 885-2100"
-92.37276,38.96553,"Wendy's-Columbia,MO","2116 Bernadette Dr, Columbia,MO, (573) 445-7701"
-92.29162,38.96355,"Wendy's-Columbia,MO","3110 Clark Ln, Columbia,MO, (573) 474-2080"
-92.32761,38.94923,"Wendy's-Columbia,MO ","224 S 9th St, Columbia,MO, (573) 874-4015"
-89.97021,36.80667,"Wendy's-Dexter,MO","1119 N One Mile Rd, Dexter,MO, (573) 624-1422"
-90.43001,37.78921,"Wendy's-Farmington,MO","744 W Karsch Blvd, Farmington,MO, (573) 747-1662"
-90.47261,38.49856,"Wendy's-Fenton,MO","1001 Old Gravois Rd, Fenton,MO, (636) 343-4770"
-90.40137,38.21349,"Wendy's-Festus,MO","899 Veterans Blvd, Festus,MO, (636) 933-4768"
-90.34478,38.79125,"Wendy's-Florissant,MO","8250 N Lindbergh Blvd, Florissant,MO, (314) 838-9225"
-90.26865,38.77243,"Wendy's-Florissant,MO","11066 New Halls Ferry Rd, Florissant,MO, (314) 355-5994"
-91.94398,38.86691,"Wendy's-Fulton,MO","1841 N Bluff St, Fulton,MO, (573) 592-7714"
-94.52572,38.90705,"Wendy's-Grandview,MO ","11910 Blue Ridge Ext, Grandview,MO, (816) 761-4248"
-91.40162,39.68991,"Wendy's-Hannibal,MO ","314 Highway 61 S, Hannibal,MO, (573) 231-0073"
-90.40093,38.25495,"Wendy's-Herculaneum,MO ","852 McNutt Street, Herculaneum,MO, (636) 937-708"
-94.34408,39.03823,"Wendy's-Independence,MO","20130 E Valleyview Cir, Independence,MO, (816) 795-1846"
-94.47405,39.0611,"Wendy's-Independence,MO ","9022 E Us 40, Independence,MO, (816) 923-1966"
-94.45236,39.10271,"Wendy's-Independence,MO ","925 W US Highway 24, Independence,MO, (816) 252-5330"
-94.41521,39.04251,"Wendy's-Independence,MO ","4301 S Noland Rd, Independence,MO, (816) 373-5785"
-94.37908,39.07405,"Wendy's-Independence,MO ","2528 S Highway 291, Independence,MO, (816) 252-9923"
-89.63447,37.3646,"Wendy's-Jackson,MO","2975 E Jackson Blvd, Jackson,MO, (573) 204-1524"
-92.25152,38.58407,"Wendy's-Jefferson City,MO","3536 Country Club Dr, Jefferson City,MO, (573) 893-7033"
-92.20602,38.58129,"Wendy's-Jefferson City,MO ","2108 Missouri Blvd, Jefferson City,MO, (573) 636-7273"
-94.60367,38.94199,"Wendy's-Kansas City,MO","1010 W 103rd St, Kansas City,MO, (816) 941-8813"
